date,year,month,day,hour,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5
2026-01-12 16:00:00,2026,1,12,16,-27,3.0,1035.0,NW,16.98,0,0,8.0
2026-01-12 17:00:00,2026,1,12,17,-27,2.0,1035.0,cv,3.13,0,0,19.0
2026-01-12 18:00:00,2026,1,12,18,-26,1.0,1035.0,SE,3.13,0,0,40.0
2026-01-12 19:00:00,2026,1,12,19,-25,0.0,1035.0,SE,7.15,0,0,37.0
2026-01-12 20:00:00,2026,1,12,20,-22,-2.0,1035.0,cv,0.45,0,0,42.0
2026-01-12 21:00:00,2026,1,12,21,-22,-4.0,1035.0,cv,1.34,0,0,56.0
2026-01-12 22:00:00,2026,1,12,22,-21,-8.0,1035.0,NW,3.13,0,0,62.0
2026-01-12 23:00:00,2026,1,12,23,-22,-9.0,1035.0,NE,0.89,0,0,57.0
2026-01-13 00:00:00,2026,1,13,0,-19,-9.0,1034.0,cv,0.89,0,0,57.0
2026-01-13 01:00:00,2026,1,13,1,-20,-9.0,1034.0,NW,1.79,0,0,75.0
2026-01-13 02:00:00,2026,1,13,2,-20,-9.0,1034.0,cv,0.89,0,0,96.0
2026-01-13 03:00:00,2026,1,13,3,-18,-9.0,1034.0,NW,1.79,0,0,110.0
2026-01-13 04:00:00,2026,1,13,4,-20,-11.0,1033.0,NW,3.58,0,0,97.0
2026-01-13 05:00:00,2026,1,13,5,-20,-11.0,1033.0,NW,5.37,0,0,105.0
2026-01-13 06:00:00,2026,1,13,6,-19,-12.0,1033.0,NE,0.89,0,0,84.0
2026-01-13 07:00:00,2026,1,13,7,-19,-11.0,1033.0,NW,1.79,0,0,106.0
2026-01-13 08:00:00,2026,1,13,8,-19,-11.0,1033.0,NE,0.89,0,0,112.0
2026-01-13 09:00:00,2026,1,13,9,-17,-8.0,1034.0,NE,2.68,0,0,120.0
2026-01-13 10:00:00,2026,1,13,10,-18,-4.0,1033.0,cv,0.89,0,0,117.0
2026-01-13 11:00:00,2026,1,13,11,-18,-1.0,1033.0,cv,1.78,0,0,118.0
2026-01-13 12:00:00,2026,1,13,12,-19,0.0,1031.0,cv,2.67,0,0,106.0
2026-01-13 13:00:00,2026,1,13,13,-23,1.0,1030.0,cv,3.56,0,0,96.0
2026-01-13 14:00:00,2026,1,13,14,-22,2.0,1029.0,cv,4.45,0,0,82.0
2026-01-13 15:00:00,2026,1,13,15,-23,3.0,1029.0,SE,1.79,0,0,63.0
2026-01-13 16:00:00,2026,1,13,16,-23,3.0,1029.0,cv,0.89,0,0,79.0
2026-01-13 17:00:00,2026,1,13,17,-22,0.0,1029.0,SE,0.89,0,0,125.0
2026-01-13 18:00:00,2026,1,13,18,-20,-2.0,1030.0,cv,0.89,0,0,119.0
2026-01-13 19:00:00,2026,1,13,19,-19,-6.0,1030.0,NE,1.79,0,0,115.0
2026-01-13 20:00:00,2026,1,13,20,-16,-6.0,1031.0,SE,1.79,0,0,131.0
2026-01-13 21:00:00,2026,1,13,21,-18,-7.0,1031.0,NE,1.79,0,0,177.0
2026-01-13 22:00:00,2026,1,13,22,-17,-7.0,1032.0,SE,0.89,0,0,287.0
2026-01-13 23:00:00,2026,1,13,23,-19,-8.0,1032.0,NE,1.79,0,0,299.0
2026-01-14 00:00:00,2026,1,14,0,-18,-7.0,1033.0,NW,1.79,0,0,250.0
2026-01-14 01:00:00,2026,1,14,1,-19,-8.0,1033.0,NW,3.58,0,0,159.0
2026-01-14 02:00:00,2026,1,14,2,-20,-9.0,1033.0,NW,6.71,0,0,124.0
2026-01-14 03:00:00,2026,1,14,3,-19,-8.0,1034.0,NW,11.63,0,0,123.0
2026-01-14 04:00:00,2026,1,14,4,-21,-10.0,1034.0,NW,15.65,0,0,49.0
2026-01-14 05:00:00,2026,1,14,5,-19,-9.0,1034.0,cv,0.89,0,0,36.0
2026-01-14 06:00:00,2026,1,14,6,-20,-9.0,1034.0,cv,1.78,0,0,59.0
2026-01-14 07:00:00,2026,1,14,7,-18,-9.0,1035.0,cv,2.67,0,0,85.0
2026-01-14 08:00:00,2026,1,14,8,-18,-11.0,1035.0,NW,1.79,0,0,170.0
2026-01-14 09:00:00,2026,1,14,9,-15,-7.0,1036.0,NW,3.58,0,0,180.0
2026-01-14 10:00:00,2026,1,14,10,-12,-2.0,1036.0,NW,5.37,0,0,227.0
2026-01-14 11:00:00,2026,1,14,11,-20,-1.0,1036.0,cv,0.89,0,0,199.0
2026-01-14 12:00:00,2026,1,14,12,-23,1.0,1035.0,cv,1.78,0,0,168.0
2026-01-14 13:00:00,2026,1,14,13,-24,2.0,1033.0,cv,2.67,0,0,93.0
2026-01-14 14:00:00,2026,1,14,14,-23,3.0,1033.0,NW,1.79,0,0,80.0
2026-01-14 15:00:00,2026,1,14,15,-22,3.0,1033.0,cv,1.79,0,0,111.0
2026-01-14 16:00:00,2026,1,14,16,-19,3.0,1032.0,SE,3.13,0,0,133.0
2026-01-14 17:00:00,2026,1,14,17,-17,1.0,1033.0,SE,6.26,0,0,135.0
2026-01-14 18:00:00,2026,1,14,18,-16,0.0,1033.0,SE,9.39,0,0,94.0
2026-01-14 19:00:00,2026,1,14,19,-17,0.0,1033.0,SE,12.52,0,0,103.0
2026-01-14 20:00:00,2026,1,14,20,-16,1.0,1033.0,cv,1.79,0,0,92.0
2026-01-14 21:00:00,2026,1,14,21,-15,-5.0,1034.0,cv,2.68,0,0,93.0
2026-01-14 22:00:00,2026,1,14,22,-14,-5.0,1034.0,cv,3.57,0,0,109.0
2026-01-14 23:00:00,2026,1,14,23,-14,-6.0,1034.0,cv,4.46,0,0,122.0
2026-01-15 00:00:00,2026,1,15,0,-13,-7.0,1033.0,cv,5.35,0,0,123.0
2026-01-15 01:00:00,2026,1,15,1,-14,-8.0,1033.0,NW,0.89,0,0,122.0
2026-01-15 02:00:00,2026,1,15,2,-15,-7.0,1034.0,NW,2.68,0,0,172.0
2026-01-15 03:00:00,2026,1,15,3,-17,-10.0,1033.0,NW,4.47,0,0,213.0
2026-01-15 04:00:00,2026,1,15,4,-17,-10.0,1033.0,NW,6.26,0,0,196.0
2026-01-15 05:00:00,2026,1,15,5,-18,-10.0,1033.0,cv,0.89,0,0,158.0
2026-01-15 06:00:00,2026,1,15,6,-19,-10.0,1032.0,cv,1.78,0,0,103.0
2026-01-15 07:00:00,2026,1,15,7,-18,-10.0,1033.0,NW,3.13,0,0,90.0
2026-01-15 08:00:00,2026,1,15,8,-18,-7.0,1033.0,NW,4.92,0,0,70.0
2026-01-15 09:00:00,2026,1,15,9,-18,-5.0,1033.0,NW,8.05,0,0,67.0
2026-01-15 10:00:00,2026,1,15,10,-17,-2.0,1033.0,NW,12.07,0,0,66.0
2026-01-15 11:00:00,2026,1,15,11,-18,0.0,1033.0,NW,13.86,0,0,52.0
2026-01-15 12:00:00,2026,1,15,12,-20,2.0,1032.0,cv,1.79,0,0,55.0
2026-01-15 13:00:00,2026,1,15,13,-22,5.0,1030.0,cv,2.68,0,0,51.0
2026-01-15 14:00:00,2026,1,15,14,-22,5.0,1029.0,cv,3.57,0,0,47.0
2026-01-15 15:00:00,2026,1,15,15,-22,5.0,1029.0,cv,5.36,0,0,48.0
2026-01-15 16:00:00,2026,1,15,16,-23,5.0,1029.0,cv,6.25,0,0,60.0
2026-01-15 17:00:00,2026,1,15,17,-23,2.0,1028.0,SE,1.79,0,0,88.0
2026-01-15 18:00:00,2026,1,15,18,-16,2.0,1029.0,SE,5.81,0,0,279.0
2026-01-15 19:00:00,2026,1,15,19,-15,0.0,1029.0,SE,8.94,0,0,435.0
2026-01-15 20:00:00,2026,1,15,20,-13,-2.0,1029.0,cv,0.89,0,0,489.0
2026-01-15 21:00:00,2026,1,15,21,-11,-2.0,1029.0,cv,1.78,0,0,513.0
2026-01-15 22:00:00,2026,1,15,22,-11,-2.0,1028.0,SE,1.79,0,0,539.0
2026-01-15 23:00:00,2026,1,15,23,-10,-2.0,1029.0,cv,0.89,0,0,567.0
2026-01-16 00:00:00,2026,1,16,0,-10,-3.0,1028.0,SE,1.79,0,0,569.0
2026-01-16 01:00:00,2026,1,16,1,-9,-3.0,1027.0,cv,0.89,0,0,659.0
2026-01-16 02:00:00,2026,1,16,2,-9,-3.0,1027.0,cv,1.78,0,0,648.0
2026-01-16 03:00:00,2026,1,16,3,-8,-3.0,1027.0,cv,2.67,0,0,651.0
2026-01-16 04:00:00,2026,1,16,4,-7,-3.0,1027.0,NE,1.79,0,0,671.0
2026-01-16 05:00:00,2026,1,16,5,-7,-3.0,1026.0,SE,1.79,0,0,623.0
2026-01-16 06:00:00,2026,1,16,6,-7,-4.0,1027.0,NW,0.89,0,0,618.0
2026-01-16 07:00:00,2026,1,16,7,-7,-4.0,1027.0,NW,1.78,0,0,532.0
2026-01-16 08:00:00,2026,1,16,8,-8,-5.0,1028.0,NW,3.57,0,0,477.0
2026-01-16 09:00:00,2026,1,16,9,-8,-5.0,1028.0,NW,5.36,0,0,479.0
2026-01-16 10:00:00,2026,1,16,10,-6,-2.0,1028.0,cv,0.89,0,0,490.0
2026-01-16 11:00:00,2026,1,16,11,-11,1.0,1028.0,NE,1.79,0,0,476.0
2026-01-16 12:00:00,2026,1,16,12,-11,2.0,1027.0,NE,5.81,0,0,457.0
2026-01-16 13:00:00,2026,1,16,13,-10,3.0,1027.0,NE,8.94,0,0,327.0
2026-01-16 14:00:00,2026,1,16,14,-11,4.0,1026.0,SE,1.79,0,0,161.0
2026-01-16 15:00:00,2026,1,16,15,-15,5.0,1027.0,SE,3.58,0,0,286.0
2026-01-16 16:00:00,2026,1,16,16,-14,5.0,1027.0,SE,5.37,0,0,298.0
2026-01-16 17:00:00,2026,1,16,17,-11,3.0,1027.0,SE,7.16,0,0,310.0
2026-01-16 18:00:00,2026,1,16,18,-7,0.0,1029.0,SE,10.29,0,0,332.0
2026-01-16 19:00:00,2026,1,16,19,-7,-2.0,1029.0,SE,12.08,0,0,391.0
2026-01-16 20:00:00,2026,1,16,20,-6,-1.0,1030.0,SE,13.87,0,0,437.0
2026-01-16 21:00:00,2026,1,16,21,-5,-1.0,1031.0,cv,0.89,0,0,422.0
2026-01-16 22:00:00,2026,1,16,22,-5,-2.0,1031.0,SE,1.79,0,0,320.0
2026-01-16 23:00:00,2026,1,16,23,-4,-1.0,1031.0,SE,3.58,0,0,346.0
2026-01-17 00:00:00,2026,1,17,0,-4,-1.0,1031.0,SE,7.6,0,0,351.0
2026-01-17 01:00:00,2026,1,17,1,-5,-2.0,1031.0,SE,10.73,0,0,297.0
2026-01-17 02:00:00,2026,1,17,2,-5,-2.0,1031.0,SE,13.86,0,0,290.0
2026-01-17 03:00:00,2026,1,17,3,-7,-2.0,1031.0,SE,18.78,1,0,250.0
2026-01-17 04:00:00,2026,1,17,4,-10,-2.0,1031.0,SE,23.7,2,0,170.0
2026-01-17 05:00:00,2026,1,17,5,-10,-3.0,1031.0,SE,29.51,0,0,103.0
2026-01-17 06:00:00,2026,1,17,6,-10,-3.0,1031.0,SE,34.43,0,0,79.0
2026-01-17 07:00:00,2026,1,17,7,-10,-3.0,1032.0,cv,0.89,1,0,73.0
2026-01-17 08:00:00,2026,1,17,8,-10,-3.0,1032.0,SE,1.79,0,0,74.0
2026-01-17 09:00:00,2026,1,17,9,-10,-3.0,1033.0,SE,3.58,0,0,77.0
2026-01-17 10:00:00,2026,1,17,10,-10,-2.0,1033.0,SE,5.37,0,0,81.0
2026-01-17 11:00:00,2026,1,17,11,-9,0.0,1033.0,cv,0.89,0,0,95.0
2026-01-17 12:00:00,2026,1,17,12,-10,1.0,1032.0,SE,1.79,0,0,115.0
2026-01-17 13:00:00,2026,1,17,13,-11,3.0,1031.0,cv,0.89,0,0,77.0
2026-01-17 14:00:00,2026,1,17,14,-13,5.0,1030.0,cv,2.68,0,0,67.0
2026-01-17 15:00:00,2026,1,17,15,-21,5.0,1030.0,NW,7.15,0,0,13.0
2026-01-17 16:00:00,2026,1,17,16,-21,5.0,1030.0,NW,14.3,0,0,12.0
2026-01-17 17:00:00,2026,1,17,17,-22,4.0,1030.0,NW,21.45,0,0,10.0
2026-01-17 18:00:00,2026,1,17,18,-23,4.0,1031.0,NW,28.6,0,0,195.0
2026-01-17 19:00:00,2026,1,17,19,-22,3.0,1031.0,NW,32.62,0,0,238.0
2026-01-17 20:00:00,2026,1,17,20,-22,3.0,1031.0,NW,36.64,0,0,293.0
2026-01-17 21:00:00,2026,1,17,21,-22,3.0,1032.0,NW,40.66,0,0,384.0
2026-01-17 22:00:00,2026,1,17,22,-18,-1.0,1032.0,NW,44.68,0,0,381.0
2026-01-17 23:00:00,2026,1,17,23,-23,3.0,1032.0,NW,49.6,0,0,296.0
2026-01-18 00:00:00,2026,1,18,0,-22,1.0,1032.0,NW,54.52,0,0,38.0
2026-01-18 01:00:00,2026,1,18,1,-20,-2.0,1032.0,NW,57.65,0,0,19.0
2026-01-18 02:00:00,2026,1,18,2,-21,2.0,1033.0,NW,63.46,0,0,22.0
2026-01-18 03:00:00,2026,1,18,3,-17,-1.0,1033.0,NW,68.38,0,0,20.0
2026-01-18 04:00:00,2026,1,18,4,-17,-4.0,1033.0,NW,73.3,0,0,14.0
2026-01-18 05:00:00,2026,1,18,5,-16,-5.0,1033.0,NE,1.79,0,0,23.0
2026-01-18 06:00:00,2026,1,18,6,-16,-8.0,1033.0,NE,3.58,0,0,19.0
2026-01-18 07:00:00,2026,1,18,7,-17,-6.0,1034.0,NE,6.71,0,0,22.0
2026-01-18 08:00:00,2026,1,18,8,-16,-5.0,1034.0,NW,3.13,0,0,33.0
2026-01-18 09:00:00,2026,1,18,9,-15,-1.0,1035.0,NW,6.26,0,0,42.0
2026-01-18 10:00:00,2026,1,18,10,-19,3.0,1035.0,NW,9.39,0,0,40.0
2026-01-18 11:00:00,2026,1,18,11,-20,4.0,1035.0,NE,4.02,0,0,43.0
2026-01-18 12:00:00,2026,1,18,12,-20,5.0,1034.0,cv,0.89,0,0,56.0
2026-01-18 13:00:00,2026,1,18,13,-21,6.0,1033.0,cv,2.68,0,0,57.0
2026-01-18 14:00:00,2026,1,18,14,-20,6.0,1032.0,SE,3.13,0,0,153.0
2026-01-18 15:00:00,2026,1,18,15,-19,6.0,1032.0,SE,7.15,0,0,108.0
2026-01-18 16:00:00,2026,1,18,16,-18,5.0,1031.0,SE,12.07,0,0,89.0
2026-01-18 17:00:00,2026,1,18,17,-18,3.0,1031.0,SE,16.09,0,0,87.0
2026-01-18 18:00:00,2026,1,18,18,-19,3.0,1032.0,SE,17.88,0,0,95.0
2026-01-18 19:00:00,2026,1,18,19,-16,1.0,1032.0,cv,0.89,0,0,111.0
2026-01-18 20:00:00,2026,1,18,20,-15,1.0,1031.0,SE,1.79,0,0,112.0
2026-01-18 21:00:00,2026,1,18,21,-14,1.0,1031.0,SE,5.81,0,0,145.0
2026-01-18 22:00:00,2026,1,18,22,-12,-2.0,1032.0,SE,7.6,0,0,184.0
2026-01-18 23:00:00,2026,1,18,23,-11,-2.0,1031.0,SE,11.62,0,0,178.0
2026-01-19 00:00:00,2026,1,19,0,-9,-2.0,1030.0,SE,15.64,0,0,170.0
2026-01-19 01:00:00,2026,1,19,1,-8,-2.0,1030.0,SE,19.66,0,0,161.0
2026-01-19 02:00:00,2026,1,19,2,-8,-2.0,1030.0,SE,21.45,0,0,133.0
2026-01-19 03:00:00,2026,1,19,3,-8,-2.0,1028.0,SE,24.58,0,0,114.0
2026-01-19 04:00:00,2026,1,19,4,-7,-2.0,1027.0,cv,0.89,0,0,112.0
2026-01-19 05:00:00,2026,1,19,5,-7,-3.0,1027.0,cv,1.78,0,0,114.0
2026-01-19 06:00:00,2026,1,19,6,-7,-3.0,1026.0,SE,1.79,0,0,130.0
2026-01-19 07:00:00,2026,1,19,7,-7,-2.0,1026.0,cv,0.89,0,0,133.0
2026-01-19 08:00:00,2026,1,19,8,-7,-3.0,1025.0,cv,1.78,0,0,143.0
2026-01-19 09:00:00,2026,1,19,9,-7,-2.0,1026.0,cv,2.67,0,0,137.0
2026-01-19 10:00:00,2026,1,19,10,-6,-2.0,1026.0,NW,1.79,0,0,143.0
2026-01-19 11:00:00,2026,1,19,11,-6,-1.0,1025.0,NW,3.58,0,0,145.0
2026-01-19 12:00:00,2026,1,19,12,-7,1.0,1023.0,cv,0.89,0,0,185.0
2026-01-19 13:00:00,2026,1,19,13,-8,2.0,1021.0,cv,2.68,0,0,198.0
2026-01-19 14:00:00,2026,1,19,14,-9,3.0,1020.0,SE,1.79,0,0,205.0
2026-01-19 15:00:00,2026,1,19,15,-9,3.0,1020.0,SE,4.92,0,0,195.0
2026-01-19 16:00:00,2026,1,19,16,-9,3.0,1020.0,SE,6.71,0,0,203.0
2026-01-19 17:00:00,2026,1,19,17,-9,1.0,1021.0,SE,8.5,0,0,209.0
2026-01-19 18:00:00,2026,1,19,18,-9,1.0,1022.0,cv,0.89,0,0,202.0
2026-01-19 19:00:00,2026,1,19,19,-21,5.0,1023.0,NW,12.07,0,0,28.0
2026-01-19 20:00:00,2026,1,19,20,-21,3.0,1024.0,NW,21.9,0,0,26.0
2026-01-19 21:00:00,2026,1,19,21,-21,2.0,1025.0,NW,29.95,0,0,22.0
2026-01-19 22:00:00,2026,1,19,22,-22,2.0,1026.0,NW,38.89,0,0,24.0
2026-01-19 23:00:00,2026,1,19,23,-21,1.0,1025.0,NW,46.04,0,0,16.0
2026-01-20 00:00:00,2026,1,20,0,-19,-1.0,1025.0,NW,50.06,0,0,16.0
2026-01-20 01:00:00,2026,1,20,1,-20,0.0,1026.0,NW,59.89,0,0,17.0
2026-01-20 02:00:00,2026,1,20,2,-21,-1.0,1027.0,NW,69.72,0,0,7.0
2026-01-20 03:00:00,2026,1,20,3,-23,-1.0,1027.0,NW,84.92,0,0,9.0
2026-01-20 04:00:00,2026,1,20,4,-22,-2.0,1027.0,NW,97.88,0,0,10.0
2026-01-20 05:00:00,2026,1,20,5,-21,-2.0,1028.0,NW,109.06,0,0,8.0
2026-01-20 06:00:00,2026,1,20,6,-21,-3.0,1028.0,NW,114.87,0,0,7.0
2026-01-20 07:00:00,2026,1,20,7,-21,-2.0,1028.0,NW,123.81,0,0,10.0
2026-01-20 08:00:00,2026,1,20,8,-21,-2.0,1029.0,NW,135.88,0,0,11.0
2026-01-20 09:00:00,2026,1,20,9,-21,-1.0,1029.0,NW,147.06,0,0,11.0
2026-01-20 10:00:00,2026,1,20,10,-23,0.0,1030.0,NW,159.13,0,0,10.0
2026-01-20 11:00:00,2026,1,20,11,-24,1.0,1030.0,NW,171.2,0,0,7.0
2026-01-20 12:00:00,2026,1,20,12,-25,2.0,1030.0,NW,183.27,0,0,9.0
2026-01-20 13:00:00,2026,1,20,13,-24,3.0,1029.0,NW,194.45,0,0,14.0
2026-01-20 14:00:00,2026,1,20,14,-24,4.0,1029.0,NW,207.41,0,0,13.0
2026-01-20 15:00:00,2026,1,20,15,-25,3.0,1029.0,NW,219.48,0,0,14.0
2026-01-20 16:00:00,2026,1,20,16,-24,3.0,1030.0,NW,230.66,0,0,9.0
2026-01-20 17:00:00,2026,1,20,17,-24,2.0,1030.0,NW,240.49,0,0,14.0
2026-01-20 18:00:00,2026,1,20,18,-24,1.0,1032.0,NW,250.32,0,0,9.0
2026-01-20 19:00:00,2026,1,20,19,-23,0.0,1032.0,NW,258.37,0,0,8.0
2026-01-20 20:00:00,2026,1,20,20,-20,0.0,1033.0,NW,265.52,0,0,10.0
2026-01-20 21:00:00,2026,1,20,21,-20,-1.0,1034.0,NW,272.67,0,0,8.0
2026-01-20 22:00:00,2026,1,20,22,-20,-1.0,1034.0,NW,277.59,0,0,9.0
2026-01-20 23:00:00,2026,1,20,23,-20,-1.0,1034.0,NW,284.74,0,0,11.0
2026-01-21 00:00:00,2026,1,21,0,-20,-2.0,1034.0,NW,291.89,0,0,11.0
2026-01-21 01:00:00,2026,1,21,1,-20,-3.0,1034.0,NW,297.7,0,0,10.0
2026-01-21 02:00:00,2026,1,21,2,-22,-2.0,1034.0,NW,306.64,0,0,15.0
2026-01-21 03:00:00,2026,1,21,3,-22,-6.0,1035.0,NW,310.66,0,0,13.0
2026-01-21 04:00:00,2026,1,21,4,-22,-4.0,1035.0,NW,315.58,0,0,16.0
2026-01-21 05:00:00,2026,1,21,5,-22,-6.0,1035.0,NW,318.71,0,0,13.0
2026-01-21 06:00:00,2026,1,21,6,-21,-5.0,1035.0,NW,323.63,0,0,18.0
2026-01-21 07:00:00,2026,1,21,7,-22,-5.0,1035.0,NW,328.55,0,0,18.0
2026-01-21 08:00:00,2026,1,21,8,-21,-5.0,1035.0,NE,3.13,0,0,22.0
2026-01-21 09:00:00,2026,1,21,9,-20,-3.0,1035.0,NE,6.26,0,0,23.0
2026-01-21 10:00:00,2026,1,21,10,-21,-1.0,1035.0,NW,3.13,0,0,24.0
2026-01-21 11:00:00,2026,1,21,11,-23,2.0,1035.0,NW,6.26,0,0,24.0
2026-01-21 12:00:00,2026,1,21,12,-24,2.0,1033.0,cv,0.89,0,0,23.0
2026-01-21 13:00:00,2026,1,21,13,-24,4.0,1032.0,NW,1.79,0,0,23.0
2026-01-21 14:00:00,2026,1,21,14,-25,4.0,1030.0,cv,3.13,0,0,42.0
2026-01-21 15:00:00,2026,1,21,15,-24,4.0,1030.0,SE,4.02,0,0,54.0
2026-01-21 16:00:00,2026,1,21,16,-24,3.0,1029.0,SE,8.94,0,0,48.0
2026-01-21 17:00:00,2026,1,21,17,-23,3.0,1029.0,SE,12.96,0,0,66.0
2026-01-21 18:00:00,2026,1,21,18,-24,1.0,1029.0,SE,16.09,0,0,56.0
2026-01-21 19:00:00,2026,1,21,19,-23,1.0,1029.0,SE,19.22,0,0,67.0
2026-01-21 20:00:00,2026,1,21,20,-20,-1.0,1028.0,SE,21.01,0,0,95.0
2026-01-21 21:00:00,2026,1,21,21,-19,-1.0,1028.0,SE,22.8,0,0,111.0
2026-01-21 22:00:00,2026,1,21,22,-18,-4.0,1028.0,cv,0.89,0,0,112.0
2026-01-21 23:00:00,2026,1,21,23,-18,-5.0,1027.0,NE,0.89,0,0,113.0
2026-01-22 00:00:00,2026,1,22,0,-18,-6.0,1027.0,SE,1.79,0,0,127.0
2026-01-22 01:00:00,2026,1,22,1,-19,-6.0,1026.0,NE,0.89,0,0,137.0
2026-01-22 02:00:00,2026,1,22,2,-18,-8.0,1026.0,NW,0.89,0,0,164.0
2026-01-22 03:00:00,2026,1,22,3,-18,-8.0,1026.0,NW,2.68,0,0,190.0
2026-01-22 04:00:00,2026,1,22,4,-18,-9.0,1025.0,NW,4.47,0,0,175.0
2026-01-22 05:00:00,2026,1,22,5,-18,-9.0,1025.0,NW,6.26,0,0,142.0
2026-01-22 06:00:00,2026,1,22,6,-17,-9.0,1025.0,NW,8.05,0,0,107.0
2026-01-22 07:00:00,2026,1,22,7,-19,-10.0,1025.0,NW,11.18,0,0,101.0
2026-01-22 08:00:00,2026,1,22,8,-18,-9.0,1025.0,NW,14.31,0,0,100.0
2026-01-22 09:00:00,2026,1,22,9,-16,-5.0,1025.0,cv,0.89,0,0,97.0
2026-01-22 10:00:00,2026,1,22,10,-18,-2.0,1025.0,NW,3.13,0,0,101.0
2026-01-22 11:00:00,2026,1,22,11,-20,0.0,1025.0,NW,4.92,0,0,105.0
2026-01-22 12:00:00,2026,1,22,12,-20,2.0,1024.0,cv,0.89,0,0,117.0
2026-01-22 13:00:00,2026,1,22,13,-20,3.0,1023.0,SE,1.79,0,0,119.0
2026-01-22 14:00:00,2026,1,22,14,-21,5.0,1021.0,cv,0.89,0,0,115.0
2026-01-22 15:00:00,2026,1,22,15,-22,5.0,1021.0,cv,1.78,0,0,125.0
2026-01-22 16:00:00,2026,1,22,16,-21,5.0,1021.0,SE,1.79,0,0,
2026-01-22 17:00:00,2026,1,22,17,-21,4.0,1021.0,cv,0.89,0,0,
2026-01-22 18:00:00,2026,1,22,18,-20,1.0,1021.0,cv,1.78,0,0,184.0
2026-01-22 19:00:00,2026,1,22,19,-16,-2.0,1021.0,SE,0.89,0,0,210.0
2026-01-22 20:00:00,2026,1,22,20,-16,-2.0,1022.0,SE,1.78,0,0,213.0
2026-01-22 21:00:00,2026,1,22,21,-16,-4.0,1022.0,SE,3.57,0,0,237.0
2026-01-22 22:00:00,2026,1,22,22,-17,-5.0,1022.0,NE,1.79,0,0,258.0
2026-01-22 23:00:00,2026,1,22,23,-15,-5.0,1022.0,SE,1.79,0,0,264.0
2026-01-23 00:00:00,2026,1,23,0,-16,-3.0,1021.0,SE,3.58,0,0,324.0
2026-01-23 01:00:00,2026,1,23,1,-16,-6.0,1021.0,NW,1.79,0,0,344.0
2026-01-23 02:00:00,2026,1,23,2,-15,-7.0,1020.0,cv,0.45,0,0,356.0
2026-01-23 03:00:00,2026,1,23,3,-15,-7.0,1020.0,cv,0.9,0,0,366.0
2026-01-23 04:00:00,2026,1,23,4,-15,-7.0,1020.0,NW,0.89,0,0,350.0
2026-01-23 05:00:00,2026,1,23,5,-16,-8.0,1019.0,cv,0.45,0,0,321.0
2026-01-23 06:00:00,2026,1,23,6,-15,-8.0,1018.0,NW,0.89,0,0,294.0
2026-01-23 07:00:00,2026,1,23,7,-16,-8.0,1018.0,NW,2.68,0,0,239.0
2026-01-23 08:00:00,2026,1,23,8,-15,-6.0,1018.0,NW,4.47,0,0,219.0
2026-01-23 09:00:00,2026,1,23,9,-13,-5.0,1018.0,cv,0.89,0,0,221.0
2026-01-23 10:00:00,2026,1,23,10,-14,-2.0,1017.0,cv,1.34,0,0,245.0
2026-01-23 11:00:00,2026,1,23,11,-16,0.0,1018.0,NW,1.79,0,0,311.0
2026-01-23 12:00:00,2026,1,23,12,-15,2.0,1016.0,cv,0.89,0,0,240.0
2026-01-23 13:00:00,2026,1,23,13,-15,2.0,1015.0,NE,1.79,0,0,235.0
2026-01-23 14:00:00,2026,1,23,14,-14,2.0,1014.0,cv,0.89,0,0,232.0
2026-01-23 15:00:00,2026,1,23,15,-14,3.0,1014.0,cv,1.78,0,0,238.0
2026-01-23 16:00:00,2026,1,23,16,-14,3.0,1013.0,cv,2.67,0,0,243.0
2026-01-23 17:00:00,2026,1,23,17,-14,1.0,1013.0,NE,0.89,0,0,282.0
2026-01-23 18:00:00,2026,1,23,18,-12,-1.0,1014.0,cv,0.89,0,0,310.0
2026-01-23 19:00:00,2026,1,23,19,-12,-4.0,1015.0,cv,1.78,0,0,295.0
2026-01-23 20:00:00,2026,1,23,20,-11,-3.0,1015.0,NW,0.89,0,0,301.0
2026-01-23 21:00:00,2026,1,23,21,-12,-5.0,1015.0,NE,1.79,0,0,325.0
2026-01-23 22:00:00,2026,1,23,22,-11,-4.0,1015.0,NW,0.89,0,0,319.0
2026-01-23 23:00:00,2026,1,23,23,-11,-3.0,1016.0,NW,2.68,0,0,335.0
2026-01-24 00:00:00,2026,1,24,0,-11,-3.0,1015.0,NW,4.47,0,0,301.0
2026-01-24 01:00:00,2026,1,24,1,-12,-3.0,1016.0,NW,6.26,0,0,312.0
2026-01-24 02:00:00,2026,1,24,2,-11,-3.0,1015.0,NW,8.05,0,0,316.0
2026-01-24 03:00:00,2026,1,24,3,-11,-3.0,1014.0,NW,11.18,0,0,296.0
2026-01-24 04:00:00,2026,1,24,4,-12,-2.0,1015.0,NW,12.97,0,0,270.0
2026-01-24 05:00:00,2026,1,24,5,-12,-3.0,1014.0,NW,16.99,0,0,252.0
2026-01-24 06:00:00,2026,1,24,6,-12,-3.0,1014.0,NW,21.91,0,0,234.0
2026-01-24 07:00:00,2026,1,24,7,-12,-3.0,1016.0,cv,0.89,0,0,233.0
2026-01-24 08:00:00,2026,1,24,8,-12,-3.0,1016.0,cv,1.78,0,0,241.0
